reporting_period,reporting_date,customer_id,total_revenue
Month,2022-07-01,504,15.97
Month,2022-07-01,505,40.9
Month,2022-07-01,506,27.94
Month,2022-07-01,507,19.96
Month,2022-07-01,508,8.97
Month,2022-07-01,510,10.98
Month,2022-07-01,511,8.97
Month,2022-07-01,513,19.95
Month,2022-07-01,515,23.96
Month,2022-07-01,516,22.96
Month,2022-07-01,519,31.94
Month,2022-07-01,520,18.95
Month,2022-07-01,522,44.92
Month,2022-07-01,523,14.96
Month,2022-07-01,526,49.9
Month,2022-07-01,527,14.96
Month,2022-07-01,528,18.97
Month,2022-07-01,529,30.94
Month,2022-07-01,530,17.95
Month,2022-07-01,531,26.95
Month,2022-07-01,532,17.96
Month,2022-07-01,533,18.96
Month,2022-07-01,534,23.94
Month,2022-07-01,535,4.98
Month,2022-07-01,537,11.97
Month,2022-07-01,538,6.97
Month,2022-07-01,540,27.93
Month,2022-07-01,541,21.95
Month,2022-07-01,542,14.97
Month,2022-07-01,544,20.96
Month,2022-07-01,549,10.97
Month,2022-07-01,550,14.96
Month,2022-07-01,551,16.96
Month,2022-07-01,554,8.96
Month,2022-07-01,555,10.97
Month,2022-07-01,557,13.96
Month,2022-07-01,558,20.96
Month,2022-07-01,559,10.97
Month,2022-07-01,560,17.96
Month,2022-07-01,562,24.96
Month,2022-07-01,563,9.97
Month,2022-07-01,564,11.96
Month,2022-07-01,565,12.97
Month,2022-07-01,566,12.96
Month,2022-07-01,567,23.97
Month,2022-07-01,568,12.97
Month,2022-07-01,569,22.95
Month,2022-07-01,570,15.96
Month,2022-07-01,571,17.96
Month,2022-07-01,574,21.93
Month,2022-07-01,575,17.95
Month,2022-07-01,576,14.95
Month,2022-07-01,577,19.95
Month,2022-07-01,579,9.97
Month,2022-07-01,580,20.95
Month,2022-07-01,581,11.97
Month,2022-07-01,582,16.97
Month,2022-07-01,583,21.96
Month,2022-07-01,584,22.96
Month,2022-07-01,585,10.97
Month,2022-07-01,586,2.98
Month,2022-07-01,587,14.97
Month,2022-07-01,589,32.94
Month,2022-07-01,590,9.97
Month,2022-07-01,591,28.93
Month,2022-07-01,592,25.94
Month,2022-07-01,595,17.95
Month,2022-07-01,596,14.96
Month,2022-07-01,598,11.96
Month,2022-07-01,76,4.98
Month,2022-07-01,82,10.98
Month,2022-07-01,124,1.98
Month,2022-07-01,143,6.97
Month,2022-07-01,145,12.97
Month,2022-07-01,159,7.97
Month,2022-07-01,173,12.97
Month,2022-07-01,175,10.97
Month,2022-07-01,195,18.96
Month,2022-07-01,209,16.97
Month,2022-07-01,213,13.96
Month,2022-07-01,235,12.97
Month,2022-07-01,267,26.94
Month,2022-07-01,271,4.98
Month,2022-07-01,320,18.96
Month,2022-07-01,348,15.97
Month,2022-07-01,396,24.94
Month,2022-07-01,399,17.97
Month,2022-07-01,411,1.98
Month,2022-07-01,429,35.94
Month,2022-07-01,436,18.97
Month,2022-07-01,458,13.95
Month,2022-07-01,488,12.98
Month,2022-07-01,494,16.97
Month,2022-07-01,518,13.97
Month,2022-07-01,524,16.97
Month,2022-07-01,547,14.98
Month,2022-07-01,572,13.98
Year,2022-01-01,1,118.68
Year,2022-01-01,2,128.73
Year,2022-01-01,3,135.74
Year,2022-01-01,4,81.78
Year,2022-01-01,5,144.62
Year,2022-01-01,6,93.72
Year,2022-01-01,7,151.67
Year,2022-01-01,8,92.76
Year,2022-01-01,9,89.77
Year,2022-01-01,10,99.75
Year,2022-01-01,11,106.76
Year,2022-01-01,12,103.72
Year,2022-01-01,13,131.73
Year,2022-01-01,14,117.72
Year,2022-01-01,15,134.68
Year,2022-01-01,16,120.71
Year,2022-01-01,17,98.79
Year,2022-01-01,18,91.78
Year,2022-01-01,19,125.76
Year,2022-01-01,20,115.7
Year,2022-01-01,21,155.65
Year,2022-01-01,22,113.78
Year,2022-01-01,23,119.7
Year,2022-01-01,24,95.75
Year,2022-01-01,25,115.71
Year,2022-01-01,26,152.66
Year,2022-01-01,27,126.69
Year,2022-01-01,28,111.68
Year,2022-01-01,29,140.64
Year,2022-01-01,30,123.66
Year,2022-01-01,31,104.74
Year,2022-01-01,32,127.71
Year,2022-01-01,33,91.79
Year,2022-01-01,34,89.76
Year,2022-01-01,35,129.68
Year,2022-01-01,36,92.73
Year,2022-01-01,37,95.77
Year,2022-01-01,38,127.66
Year,2022-01-01,39,141.71
Year,2022-01-01,40,110.73
Year,2022-01-01,41,118.75
Year,2022-01-01,42,117.7
Year,2022-01-01,43,99.76
Year,2022-01-01,44,114.74
Year,2022-01-01,45,127.73
Year,2022-01-01,46,142.66
Year,2022-01-01,47,108.78
Year,2022-01-01,48,76.83
Year,2022-01-01,49,130.72
Year,2022-01-01,50,169.65
Year,2022-01-01,51,138.67
Year,2022-01-01,52,107.71
Year,2022-01-01,53,115.7
Year,2022-01-01,54,128.71
Year,2022-01-01,55,100.78
Year,2022-01-01,56,135.7
Year,2022-01-01,57,114.72
Year,2022-01-01,58,115.73
Year,2022-01-01,59,133.73
Year,2022-01-01,60,98.75
Year,2022-01-01,61,58.86
Year,2022-01-01,62,84.77
Year,2022-01-01,63,112.75
Year,2022-01-01,64,100.67
Year,2022-01-01,65,103.78
Year,2022-01-01,66,144.66
Year,2022-01-01,67,99.78
Year,2022-01-01,68,94.78
Year,2022-01-01,69,96.75
Year,2022-01-01,70,80.82
Year,2022-01-01,71,129.7
Year,2022-01-01,72,99.7
Year,2022-01-01,73,97.76
Year,2022-01-01,74,103.73
Year,2022-01-01,75,155.59
Year,2022-01-01,76,77.77
Year,2022-01-01,77,100.72
Year,2022-01-01,78,141.69
Year,2022-01-01,79,84.78
Year,2022-01-01,80,137.7
Year,2022-01-01,81,93.78
Year,2022-01-01,82,130.74
Year,2022-01-01,83,101.75
Year,2022-01-01,84,141.67
Year,2022-01-01,85,87.77
Year,2022-01-01,86,148.67
Year,2022-01-01,87,145.7
Year,2022-01-01,88,87.79
Year,2022-01-01,89,134.68
Year,2022-01-01,90,110.72
Year,2022-01-01,91,113.65
Year,2022-01-01,92,133.72
Year,2022-01-01,93,91.77
Year,2022-01-01,94,79.79
Year,2022-01-01,95,77.82
Year,2022-01-01,96,105.73
Year,2022-01-01,97,58.82
Year,2022-01-01,98,106.75
Year,2022-01-01,99,91.76
Year,2022-01-01,100,102.76
Year,2022-01-01,101,96.76
Year,2022-01-01,102,137.67
Year,2022-01-01,103,146.69
Year,2022-01-01,104,92.76
Year,2022-01-01,105,120.74
Year,2022-01-01,106,100.77
Year,2022-01-01,107,126.7
Year,2022-01-01,108,132.7
Year,2022-01-01,109,107.74
Year,2022-01-01,110,59.86
Year,2022-01-01,111,97.74
Year,2022-01-01,112,133.7
Year,2022-01-01,113,113.71
Year,2022-01-01,114,139.67
Year,2022-01-01,115,91.7
Year,2022-01-01,116,111.73
Year,2022-01-01,117,71.81
Year,2022-01-01,118,82.79
Year,2022-01-01,119,153.66
Year,2022-01-01,120,143.68
Year,2022-01-01,121,109.74
Year,2022-01-01,122,126.68
Year,2022-01-01,123,100.76
Year,2022-01-01,124,73.82
Year,2022-01-01,125,135.68
Year,2022-01-01,126,117.72
Year,2022-01-01,127,107.76
Year,2022-01-01,128,127.68
Year,2022-01-01,129,124.66
Year,2022-01-01,130,93.76
Year,2022-01-01,131,128.7
Year,2022-01-01,132,95.72
Year,2022-01-01,133,98.73
Year,2022-01-01,134,94.77
Year,2022-01-01,135,110.7
Year,2022-01-01,136,62.85
Year,2022-01-01,137,194.61
Year,2022-01-01,138,110.66
Year,2022-01-01,139,113.73
Year,2022-01-01,140,83.82
Year,2022-01-01,141,130.68
Year,2022-01-01,142,94.74
Year,2022-01-01,143,89.78
Year,2022-01-01,144,195.58
Year,2022-01-01,145,108.72
Year,2022-01-01,146,139.71
Year,2022-01-01,147,127.66
Year,2022-01-01,148,216.54
Year,2022-01-01,149,121.74
Year,2022-01-01,150,105.75
Year,2022-01-01,151,92.73
Year,2022-01-01,152,83.79
Year,2022-01-01,153,94.76
Year,2022-01-01,154,130.7
Year,2022-01-01,155,109.75
Year,2022-01-01,156,101.75
Year,2022-01-01,157,113.69
Year,2022-01-01,158,126.68
Year,2022-01-01,159,68.79
Year,2022-01-01,160,106.73
Year,2022-01-01,161,112.7
Year,2022-01-01,162,71.8
Year,2022-01-01,163,122.71
Year,2022-01-01,164,66.84
Year,2022-01-01,165,86.79
Year,2022-01-01,166,123.72
Year,2022-01-01,167,119.68
Year,2022-01-01,168,135.66
Year,2022-01-01,169,95.78
Year,2022-01-01,170,119.74
Year,2022-01-01,171,114.74
Year,2022-01-01,172,145.67
Year,2022-01-01,173,119.71
Year,2022-01-01,174,92.79
Year,2022-01-01,175,98.76
Year,2022-01-01,176,173.63
Year,2022-01-01,177,71.77
Year,2022-01-01,178,194.61
Year,2022-01-01,179,133.71
Year,2022-01-01,180,98.77
Year,2022-01-01,181,174.66
Year,2022-01-01,182,97.74
Year,2022-01-01,183,76.77
Year,2022-01-01,184,90.77
Year,2022-01-01,185,84.77
Year,2022-01-01,186,114.69
Year,2022-01-01,187,159.72
Year,2022-01-01,188,92.75
Year,2022-01-01,189,93.78
Year,2022-01-01,190,110.73
Year,2022-01-01,191,74.8
Year,2022-01-01,192,99.77
Year,2022-01-01,193,109.75
Year,2022-01-01,194,87.82
Year,2022-01-01,195,86.81
Year,2022-01-01,196,151.65
Year,2022-01-01,197,154.6
Year,2022-01-01,198,141.63
Year,2022-01-01,199,103.75
Year,2022-01-01,200,136.73
Year,2022-01-01,201,108.75
Year,2022-01-01,202,103.74
Year,2022-01-01,203,88.8
Year,2022-01-01,204,147.65
Year,2022-01-01,205,80.82
Year,2022-01-01,206,126.73
Year,2022-01-01,207,137.66
Year,2022-01-01,208,91.74
Year,2022-01-01,209,161.68
Year,2022-01-01,210,137.69
Year,2022-01-01,211,151.66
Year,2022-01-01,212,91.8
Year,2022-01-01,213,111.72
Year,2022-01-01,214,116.69
Year,2022-01-01,215,91.74
Year,2022-01-01,216,95.77
Year,2022-01-01,217,98.77
Year,2022-01-01,218,67.82
Year,2022-01-01,219,101.74
Year,2022-01-01,220,114.73
Year,2022-01-01,221,132.72
Year,2022-01-01,222,91.79
Year,2022-01-01,223,80.83
Year,2022-01-01,224,76.78
Year,2022-01-01,225,120.74
Year,2022-01-01,226,87.79
Year,2022-01-01,227,87.76
Year,2022-01-01,228,92.73
Year,2022-01-01,229,93.75
Year,2022-01-01,230,124.67
Year,2022-01-01,231,110.74
Year,2022-01-01,232,95.75
Year,2022-01-01,233,89.77
Year,2022-01-01,234,111.74
Year,2022-01-01,235,93.75
Year,2022-01-01,236,175.58
Year,2022-01-01,237,144.67
Year,2022-01-01,238,94.79
Year,2022-01-01,239,142.66
Year,2022-01-01,240,117.74
Year,2022-01-01,241,122.66
Year,2022-01-01,242,140.68
Year,2022-01-01,243,82.76
Year,2022-01-01,244,129.68
Year,2022-01-01,245,132.68
Year,2022-01-01,246,107.77
Year,2022-01-01,247,104.78
Year,2022-01-01,248,50.85
Year,2022-01-01,249,107.77
Year,2022-01-01,250,73.8
Year,2022-01-01,251,120.69
Year,2022-01-01,252,64.78
Year,2022-01-01,253,127.71
Year,2022-01-01,254,116.68
Year,2022-01-01,255,70.82
Year,2022-01-01,256,112.7
Year,2022-01-01,257,151.63
Year,2022-01-01,258,110.76
Year,2022-01-01,259,170.67
Year,2022-01-01,260,122.69
Year,2022-01-01,261,107.74
Year,2022-01-01,262,119.72
Year,2022-01-01,263,122.71
Year,2022-01-01,264,98.75
Year,2022-01-01,265,133.71
Year,2022-01-01,266,118.72
Year,2022-01-01,267,159.64
Year,2022-01-01,268,123.71
Year,2022-01-01,269,129.7
Year,2022-01-01,270,104.75
Year,2022-01-01,271,68.82
Year,2022-01-01,272,98.8
Year,2022-01-01,273,157.65
Year,2022-01-01,274,152.65
Year,2022-01-01,275,108.7
Year,2022-01-01,276,122.72
Year,2022-01-01,277,144.68
Year,2022-01-01,278,88.74
Year,2022-01-01,279,135.69
Year,2022-01-01,280,118.73
Year,2022-01-01,281,50.86
Year,2022-01-01,282,103.73
Year,2022-01-01,283,86.72
Year,2022-01-01,284,126.72
Year,2022-01-01,285,135.74
Year,2022-01-01,286,117.73
Year,2022-01-01,287,115.71
Year,2022-01-01,288,80.76
Year,2022-01-01,289,142.7
Year,2022-01-01,290,109.72
Year,2022-01-01,291,95.77
Year,2022-01-01,292,118.73
Year,2022-01-01,293,158.69
Year,2022-01-01,294,113.74
Year,2022-01-01,295,162.62
Year,2022-01-01,296,129.7
Year,2022-01-01,297,128.67
Year,2022-01-01,298,101.74
Year,2022-01-01,299,131.7
Year,2022-01-01,300,137.69
Year,2022-01-01,301,92.79
Year,2022-01-01,302,127.71
Year,2022-01-01,303,100.74
Year,2022-01-01,304,115.74
Year,2022-01-01,305,109.75
Year,2022-01-01,306,138.68
Year,2022-01-01,307,134.7
Year,2022-01-01,308,105.75
Year,2022-01-01,309,147.69
Year,2022-01-01,310,97.8
Year,2022-01-01,311,120.77
Year,2022-01-01,312,104.74
Year,2022-01-01,313,89.77
Year,2022-01-01,314,131.67
Year,2022-01-01,315,84.83
Year,2022-01-01,316,132.71
Year,2022-01-01,317,114.72
Year,2022-01-01,318,52.88
Year,2022-01-01,319,132.7
Year,2022-01-01,320,71.8
Year,2022-01-01,321,116.78
Year,2022-01-01,322,128.72
Year,2022-01-01,323,114.69
Year,2022-01-01,324,103.75
Year,2022-01-01,325,91.78
Year,2022-01-01,326,96.75
Year,2022-01-01,327,112.74
Year,2022-01-01,328,90.77
Year,2022-01-01,329,127.68
Year,2022-01-01,330,94.75
Year,2022-01-01,331,122.73
Year,2022-01-01,332,118.72
Year,2022-01-01,333,109.73
Year,2022-01-01,334,135.7
Year,2022-01-01,335,78.77
Year,2022-01-01,336,119.7
Year,2022-01-01,337,143.71
Year,2022-01-01,338,114.72
Year,2022-01-01,339,127.7
Year,2022-01-01,340,119.69
Year,2022-01-01,341,106.77
Year,2022-01-01,342,130.68
Year,2022-01-01,343,114.75
Year,2022-01-01,344,73.82
Year,2022-01-01,345,106.77
Year,2022-01-01,346,155.68
Year,2022-01-01,347,142.7
Year,2022-01-01,348,146.64
Year,2022-01-01,349,138.71
Year,2022-01-01,350,73.77
Year,2022-01-01,351,89.76
Year,2022-01-01,352,99.77
Year,2022-01-01,353,72.82
Year,2022-01-01,354,129.64
Year,2022-01-01,355,72.8
Year,2022-01-01,356,121.7
Year,2022-01-01,357,89.74
Year,2022-01-01,358,80.79
Year,2022-01-01,359,101.75
Year,2022-01-01,360,150.66
Year,2022-01-01,361,100.69
Year,2022-01-01,362,145.68
Year,2022-01-01,363,143.71
Year,2022-01-01,364,95.77
Year,2022-01-01,365,103.77
Year,2022-01-01,366,152.63
Year,2022-01-01,367,101.78
Year,2022-01-01,368,157.65
Year,2022-01-01,369,88.75
Year,2022-01-01,370,70.81
Year,2022-01-01,371,149.65
Year,2022-01-01,372,158.66
Year,2022-01-01,373,161.65
Year,2022-01-01,374,103.72
Year,2022-01-01,375,110.76
Year,2022-01-01,376,110.72
Year,2022-01-01,377,93.74
Year,2022-01-01,378,71.81
Year,2022-01-01,379,106.77
Year,2022-01-01,380,136.64
Year,2022-01-01,381,106.65
Year,2022-01-01,382,91.76
Year,2022-01-01,383,103.73
Year,2022-01-01,384,89.75
Year,2022-01-01,385,101.74
Year,2022-01-01,386,117.71
Year,2022-01-01,387,101.74
Year,2022-01-01,388,124.7
Year,2022-01-01,389,124.74
Year,2022-01-01,390,152.67
Year,2022-01-01,391,104.7
Year,2022-01-01,392,91.77
Year,2022-01-01,393,121.69
Year,2022-01-01,394,84.78
Year,2022-01-01,395,57.81
Year,2022-01-01,396,111.73
Year,2022-01-01,397,105.71
Year,2022-01-01,398,78.84
Year,2022-01-01,399,91.79
Year,2022-01-01,400,124.72
Year,2022-01-01,401,74.78
Year,2022-01-01,402,79.8
Year,2022-01-01,403,166.65
Year,2022-01-01,404,139.7
Year,2022-01-01,405,109.68
Year,2022-01-01,406,122.68
Year,2022-01-01,407,112.73
Year,2022-01-01,408,116.7
Year,2022-01-01,409,104.77
Year,2022-01-01,410,167.62
Year,2022-01-01,411,80.74
Year,2022-01-01,412,85.79
Year,2022-01-01,413,75.79
Year,2022-01-01,414,105.75
Year,2022-01-01,415,93.77
Year,2022-01-01,416,121.69
Year,2022-01-01,417,110.75
Year,2022-01-01,418,107.7
Year,2022-01-01,419,89.75
Year,2022-01-01,420,79.79
Year,2022-01-01,421,119.73
Year,2022-01-01,422,97.74
Year,2022-01-01,423,120.74
Year,2022-01-01,424,110.7
Year,2022-01-01,425,104.74
Year,2022-01-01,426,126.73
Year,2022-01-01,427,114.76
Year,2022-01-01,428,78.8
Year,2022-01-01,429,105.79
Year,2022-01-01,430,79.78
Year,2022-01-01,431,95.77
Year,2022-01-01,432,116.77
Year,2022-01-01,433,133.75
Year,2022-01-01,434,128.73
Year,2022-01-01,435,91.75
Year,2022-01-01,436,144.7
Year,2022-01-01,437,99.77
Year,2022-01-01,438,134.67
Year,2022-01-01,439,151.64
Year,2022-01-01,440,88.78
Year,2022-01-01,441,112.72
Year,2022-01-01,442,118.68
Year,2022-01-01,443,98.78
Year,2022-01-01,444,115.7
Year,2022-01-01,445,102.74
Year,2022-01-01,446,116.69
Year,2022-01-01,447,113.71
Year,2022-01-01,448,135.71
Year,2022-01-01,449,99.8
Year,2022-01-01,450,89.74
Year,2022-01-01,451,128.67
Year,2022-01-01,452,107.68
Year,2022-01-01,453,111.77
Year,2022-01-01,454,151.67
Year,2022-01-01,455,87.76
Year,2022-01-01,456,100.75
Year,2022-01-01,457,114.72
Year,2022-01-01,458,66.81
Year,2022-01-01,459,186.62
Year,2022-01-01,460,109.75
Year,2022-01-01,461,97.72
Year,2022-01-01,462,159.67
Year,2022-01-01,463,91.75
Year,2022-01-01,464,73.84
Year,2022-01-01,465,69.83
Year,2022-01-01,466,104.77
Year,2022-01-01,467,139.71
Year,2022-01-01,468,175.61
Year,2022-01-01,469,177.6
Year,2022-01-01,470,160.68
Year,2022-01-01,471,109.73
Year,2022-01-01,472,141.7
Year,2022-01-01,473,134.66
Year,2022-01-01,474,100.74
Year,2022-01-01,475,103.76
Year,2022-01-01,476,95.78
Year,2022-01-01,477,109.78
Year,2022-01-01,478,86.81
Year,2022-01-01,479,146.69
Year,2022-01-01,480,101.78
Year,2022-01-01,481,115.71
Year,2022-01-01,482,138.71
Year,2022-01-01,483,88.82
Year,2022-01-01,484,139.7
Year,2022-01-01,485,115.71
Year,2022-01-01,486,113.74
Year,2022-01-01,487,119.74
Year,2022-01-01,488,95.78
Year,2022-01-01,489,99.79
Year,2022-01-01,490,117.76
Year,2022-01-01,491,124.73
Year,2022-01-01,492,65.84
Year,2022-01-01,493,112.77
Year,2022-01-01,494,140.69
Year,2022-01-01,495,120.74
Year,2022-01-01,496,88.79
Year,2022-01-01,497,129.72
Year,2022-01-01,498,97.73
Year,2022-01-01,499,123.7
Year,2022-01-01,500,115.72
Year,2022-01-01,501,89.79
Year,2022-01-01,502,138.66
Year,2022-01-01,503,115.68
Year,2022-01-01,504,133.72
Year,2022-01-01,505,97.79
Year,2022-01-01,506,152.65
Year,2022-01-01,507,95.75
Year,2022-01-01,508,127.75
Year,2022-01-01,509,100.8
Year,2022-01-01,510,122.74
Year,2022-01-01,511,99.76
Year,2022-01-01,512,115.74
Year,2022-01-01,513,148.69
Year,2022-01-01,514,74.78
Year,2022-01-01,515,126.72
Year,2022-01-01,516,98.74
Year,2022-01-01,517,105.75
Year,2022-01-01,518,111.74
Year,2022-01-01,519,103.77
Year,2022-01-01,520,134.68
Year,2022-01-01,521,80.77
Year,2022-01-01,522,167.67
Year,2022-01-01,523,93.78
Year,2022-01-01,524,87.81
Year,2022-01-01,525,74.81
Year,2022-01-01,526,221.55
Year,2022-01-01,527,81.76
Year,2022-01-01,528,111.75
Year,2022-01-01,529,118.71
Year,2022-01-01,530,76.77
Year,2022-01-01,531,118.75
Year,2022-01-01,532,152.68
Year,2022-01-01,533,141.67
Year,2022-01-01,534,88.76
Year,2022-01-01,535,135.68
Year,2022-01-01,536,117.75
Year,2022-01-01,537,103.75
Year,2022-01-01,538,117.71
Year,2022-01-01,539,90.78
Year,2022-01-01,540,112.76
Year,2022-01-01,541,108.76
Year,2022-01-01,542,94.82
Year,2022-01-01,543,82.78
Year,2022-01-01,544,98.78
Year,2022-01-01,545,89.79
Year,2022-01-01,546,107.74
Year,2022-01-01,547,99.77
Year,2022-01-01,548,79.81
Year,2022-01-01,549,77.8
Year,2022-01-01,550,159.68
Year,2022-01-01,551,96.74
Year,2022-01-01,552,90.79
Year,2022-01-01,553,107.76
Year,2022-01-01,554,101.78
Year,2022-01-01,555,74.83
Year,2022-01-01,556,83.79
Year,2022-01-01,557,73.76
Year,2022-01-01,558,135.72
Year,2022-01-01,559,110.72
Year,2022-01-01,560,132.7
Year,2022-01-01,561,96.73
Year,2022-01-01,562,109.75
Year,2022-01-01,563,110.71
Year,2022-01-01,564,91.76
Year,2022-01-01,565,126.71
Year,2022-01-01,566,141.66
Year,2022-01-01,567,85.8
Year,2022-01-01,568,66.79
Year,2022-01-01,569,134.68
Year,2022-01-01,570,99.74
Year,2022-01-01,571,121.76
Year,2022-01-01,572,108.75
Year,2022-01-01,573,120.71
Year,2022-01-01,574,109.72
Year,2022-01-01,575,126.71
Year,2022-01-01,576,139.66
Year,2022-01-01,577,118.72
Year,2022-01-01,578,96.78
Year,2022-01-01,579,111.73
Year,2022-01-01,580,99.73
Year,2022-01-01,581,107.73
Year,2022-01-01,582,113.75
Year,2022-01-01,583,117.77
Year,2022-01-01,584,129.7
Year,2022-01-01,585,117.76
Year,2022-01-01,586,64.81
Year,2022-01-01,587,108.74
Year,2022-01-01,588,115.71
Year,2022-01-01,589,129.72
Year,2022-01-01,590,112.75
Year,2022-01-01,591,134.73
Year,2022-01-01,592,111.71
Year,2022-01-01,593,113.74
Year,2022-01-01,594,130.73
Year,2022-01-01,595,117.7
Year,2022-01-01,596,96.72
Year,2022-01-01,597,99.75
Year,2022-01-01,598,83.78
Year,2022-01-01,599,83.81
Day,2022-07-05,267,7.98
Day,2022-05-28,295,7.98
Day,2022-04-12,66,7.98
Day,2022-04-10,250,7.98
Day,2022-06-20,548,7.98
Day,2022-03-29,179,7.98
Day,2022-03-29,478,7.98
Day,2022-03-30,155,7.98
Day,2022-06-15,424,7.98
Day,2022-07-15,571,7.98
Day,2022-03-19,10,7.98
Day,2022-03-15,100,7.98
Day,2022-05-25,167,7.98
Day,2022-05-25,461,7.98
Day,2022-05-20,530,7.98
Day,2022-03-03,24,7.98
Day,2022-03-03,381,7.98
Day,2022-03-03,461,7.98
Day,2022-07-23,144,7.98
Day,2022-07-14,67,7.98
Day,2022-06-05,432,7.98
Day,2022-03-18,79,7.98
Day,2022-07-03,126,7.98
Day,2022-06-11,144,7.98
Day,2022-05-30,506,7.98
Day,2022-05-30,354,7.98
Day,2022-04-19,229,7.98
Day,2022-04-19,336,7.98
Day,2022-04-19,462,7.98
Day,2022-04-19,160,7.98
Day,2022-07-09,503,7.98
Day,2022-03-07,167,7.98
Day,2022-03-07,410,7.98
Day,2022-03-25,201,7.98
Day,2022-03-25,236,7.98
Day,2022-05-10,53,7.98
Day,2022-02-26,553,7.98
Day,2022-06-23,160,7.98
Day,2022-06-23,366,7.98
Day,2022-01-30,3,7.98
Day,2022-07-02,39,7.98
Day,2022-07-02,151,7.98
Day,2022-07-02,345,7.98
Day,2022-07-02,342,7.98
Day,2022-06-25,44,7.98
Day,2022-06-25,213,7.98
Day,2022-06-25,468,7.98
Day,2022-06-25,579,7.98
Day,2022-06-24,374,7.98
Day,2022-03-12,259,7.98
Day,2022-02-06,163,7.98
Day,2022-02-22,338,7.98
Day,2022-06-16,138,7.98
Day,2022-06-16,233,7.98
Day,2022-02-18,366,7.98
Day,2022-05-22,362,7.98
Day,2022-06-30,224,7.98
Day,2022-06-30,234,7.98
Day,2022-04-18,140,7.98
Day,2022-04-22,75,7.98
Day,2022-07-24,14,7.98
Day,2022-07-24,478,7.98
Day,2022-01-27,133,7.98
Day,2022-05-26,263,7.98
Day,2022-05-26,440,7.98
Day,2022-05-03,420,7.98
Day,2022-05-03,571,7.98
Day,2022-02-01,199,7.98
Day,2022-07-13,354,7.98
Day,2022-04-15,373,7.98
Day,2022-04-15,512,7.98
Day,2022-01-29,395,7.98
Day,2022-01-29,178,7.98
Day,2022-02-16,372,7.98
Day,2022-05-31,413,7.98
Day,2022-06-28,141,7.98
Day,2022-06-28,423,7.98
Day,2022-06-28,451,7.98
Day,2022-05-24,38,7.98
Day,2022-04-04,473,7.98
Day,2022-04-04,259,7.98
Day,2022-04-01,267,7.98
Day,2022-04-26,29,7.98
Day,2022-04-26,406,7.98
Day,2022-04-26,575,7.98
Day,2022-04-27,269,7.98
Day,2022-04-27,533,7.98
Day,2022-07-26,83,7.98
Day,2022-07-26,257,7.98
Day,2022-05-05,5,7.98
Day,2022-02-20,581,7.98
Day,2022-04-14,173,7.98
Day,2022-03-14,16,7.98
Day,2022-04-11,532,7.98
Day,2022-02-07,557,7.98
Day,2022-03-06,193,7.98
Day,2022-04-30,58,7.98
Day,2022-02-28,546,7.98
Day,2022-06-07,334,7.98
Day,2022-06-07,495,7.98
Day,2022-02-19,354,7.98
Day,2022-04-25,80,7.98
Day,2022-01-28,397,7.98
Day,2022-06-27,29,7.98
Day,2022-03-20,444,7.98
Day,2022-02-05,82,7.98
Day,2022-02-24,429,7.98
Day,2022-02-02,279,7.98
Day,2022-02-13,324,7.98
Day,2022-02-13,331,7.98
Day,2022-03-24,566,7.98
Day,2022-06-03,99,7.98
Day,2022-01-24,339,7.98
Day,2022-01-31,451,7.98
Day,2022-07-17,316,7.98
Day,2022-07-17,169,7.98
Day,2022-04-02,184,7.98
Day,2022-04-02,255,7.98
Day,2022-03-13,586,7.98
Day,2022-04-07,205,7.98
Day,2022-04-07,381,7.98
Day,2022-04-17,266,7.98
Day,2022-03-02,227,7.98
Day,2022-07-06,160,7.98
Day,2022-07-06,184,7.98
Day,2022-05-21,86,7.98
Day,2022-04-08,393,7.98
Day,2022-04-08,354,7.98
Day,2022-04-08,388,7.98
Day,2022-07-18,244,7.98
Day,2022-02-23,196,7.98
Day,2022-06-17,146,7.98
Day,2022-03-28,152,7.98
Day,2022-03-28,158,7.98
Day,2022-05-04,514,7.98
Day,2022-02-11,399,7.98
Day,2022-06-22,230,7.98
Day,2022-07-12,334,7.98
